File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16
o3_gr_e10,B,1,1,0.0665320398,0.02178598053333334,0.006676592272189354,0.0019317722911764716,0.002212671158823531,0.0021915770685185195,0.0016973858151358866,0.0017255458479591842,0.002027281724414673,0.002592251828920119,0.0018638203428324104,0.01797346958165681,0.01791195452678572,0.013110814666125004,0.012238310911224494
o3_gr_e11,B,1,0.050277125897999986,0.018760028221874996,0.01203561560742187,0.00986082931666666,0.001560942215784498,0.002133919728116342,0.002076014809933884,0.00169827272126654,0.0013972883888020825,0.0021008582011080323,0.002437150033857248,0.0019861711884353738,0.016805629634911237,0.016013224448724484,0.014019887220117185,0.009106903532812497
o3_gr_e12,B,1,1,0.10141547625000007,0.01809919942438017,0.006940806218121302,0.001803624875558036,0.0021265740089256202,0.002184967895799218,0.0013312096426913835,0.0016966026976102946,0.001993140910884355,0.0025259591647058834,0.0016740560361138668,0.03861493241250001,0.019934577346875,0.01131083485102041,0.009806211704347827
o4_gr_e01,A,0,0.0014082762296566069,0.0018090828894380842,0.002881103205994897,0.00395828724074074,0.0007221823606508865,0.001380467465718749,0.002290346971624032,0.004564202550382651,0.0007715627372093016,0.001488293774531445,0.0028683799599374987,0.005865286428772188,0.0011416808861082206,0.0019779734527445364,0.0033402503375282925,0.005886436516389176
o4_gr_e02,A,0,0.001290980403000002,0.0017374198333007832,0.002432720416666668,0.004622528170080001,0.0005243138198251428,0.001359152659762035,0.002781980330921055,0.005007276266326533,0.000600489398615918,0.0015169582833949714,0.0027470484369140637,0.008983247305263162,0.0009809839828757408,0.0020547743037330913,0.0033181606943218215,0.010221090488999999
o4_gr_e03,A,0,0.0011279185418918932,0.0022170374289940853,0.0035421515275951576,0.005034609331500003,0.0004086706712802779,0.001350138051403351,0.0029991386534331645,0.0046088117144628135,0.0005347019782894752,0.001271735917700318,0.0025593267987244913,0.005793958416960003,0.0006978971115993346,0.0016211259747404858,0.0032632486655588032,0.0053713003166666684
o4_gr_e04,A,0,0.001786874893048469,0.0017201186327636725,0.00236889443472057,0.0023320358755940084,0.0010111552999999996,0.0010533332331562496,0.0018574000046052625,0.0017176150367187492,0.001088843314285714,0.001526838635454545,0.0021711506553749997,0.002933981624375742,0.0024000958711956513,0.0032562867726851847,0.006166320440236687,0.016031831058000004
o4_gr_e05,A,0,0.0016310448747070328,0.0020879391998959436,0.002302474786500002,0.002727388883521715,0.0007664444703947387,0.0012616872416666685,0.0017746690970414218,0.0021135932290316847,0.0009425987172928941,0.0016155979401291146,0.0020423105522305845,0.0032460780272400014,0.0019987353506229996,0.002954843208148761,0.004939484568000002,0.01138263346022728
o4_gr_e06,A,0,0.0017916073369628924,0.0017335345242603575,0.00246508134583767,0.0024608857506666693,0.0009653080378775526,0.001177731999296919,0.0021991636804601913,0.002138188868946747,0.001121627960737658,0.0015618153889277095,0.0025806859974011496,0.0038651825833910043,0.001991781356018519,0.0033985540194545454,0.0062166134066627,0.02631375094950001
o4_gr_e07,A,0,0.0004329427973684242,0.001133271220661159,0.002590192205555558,0.002450823027176854,0.0008747678669094711,0.0010102558699905497,0.0019245065659026482,0.0022872693334350593,0.0010350928668367361,0.001546574454815052,0.0026157702896048426,0.003903336844982701,0.0018957066710526326,0.0030943074644628117,0.004309653288062285,0.007205305063541669
o4_gr_e08,A,0,0.0008360303746666683,0.0019303068381656817,0.0026277137103550307,0.0036127412697589496,0.0005572608371126049,0.0013761101098750763,0.0024726428763157914,0.0034836375533610965,0.0007707342273333345,0.001412894924820001,0.002430535150666668,0.004792941440771487,0.0019278686205000026,0.0028604060756395023,0.003767481947368422,0.004849381482979594
o4_gr_e09,A,0,0.0004471384744799984,0.0013643281165289245,0.0020122668346153833,0.003137592765789472,0.0006575344475624989,0.0012044381090765039,0.002417834519172524,0.003192202752394835,0.0009423918509039242,0.0016218586345719376,0.0029310178163831353,0.005124256612312498,0.0016425561236842105,0.002985139767123967,0.0042802469879399995,0.008726212592390007
o4_gr_e10,A,0,0.0014258717965199299,0.0022978345011421676,0.004961742223811682,0.12015973350000007,0.0008232655198224867,0.0014137536221250004,0.0025678756814028502,0.0075614722970400025,0.0011469589036266375,0.0013728456025714302,0.001974903749062892,0.0032292289685175645,0.0024123966009566354,0.0016350608063950048,0.0021451119276636034,0.0029369065159687516
o4_gr_e11,A,0,0.0020870300126249997,0.00146714274594,0.004260711428664143,0.015548041734,0.0008290687433877549,0.0014083927239600003,0.002704618283504133,0.007364748016198225,0.00108046307784375,0.0014024052154821178,0.00268284694818821,0.0057781788777777785,0.002458662123214286,0.0022849349976562503,0.0030160094573282855,0.004182964358765523
o4_gr_e12,A,0,0.001559674983552633,0.0021847864983481763,0.004761654524000002,0.07300201185000003,0.0009563634035502976,0.0013606137903386202,0.0030855116361516066,0.006464307418608803,0.0009011037975546326,0.0013214890286982269,0.0022901835019369845,0.00332315794362087,0.0024774563718750033,0.0014911893298125017,0.002668472074951174,0.002782194750000002
o5-01_gr_e01,B,1,0.15095121999999997,0.11605292015624999,1,1,0.002555408081360946,0.0029739942421874986,0.005689063118379357,0.011125606406249999,0.002620425266733698,0.003136412041271001,0.0032979341982340717,0.013907034914062503,1,0.15865428600000003,0.09787524894,1
o5-01_gr_e02,B,1,1,1,1,1,0.0024203714639999996,0.0029302933893888797,0.0027398157767327346,0.01342452190625,0.0037773799497041404,0.0039330394661865236,0.003189294857925492,0.010525611053571426,1,0.16525262250000003,0.23614335674999995,1
o5-01_gr_e03,B,1,1,1,1,1,0.002603767703032543,0.0032897217447015563,0.0030676915926562483,0.01030207853571428,0.0024265434489795902,0.00304934823224852,0.0032837423554687483,0.011944643129999995,1,0.49568809499999994,0.09898193717999997,1
o5-04_gr_e04,D,3,0.0012957740457516353,0.001889270098553242,0.007463868210526316,1,0.0007532420610000013,0.0020425628008163273,0.01244088694992,1,0.0010665619072653073,0.00198394809009375,0.01885992455246914,1,0.0016816583058673496,0.0033217622464489817,0.018195104209090922,1
o5-04_gr_e05,D,3,0.0006641623011897686,0.0015331344218655041,0.024774088802366867,1,0.0006473471624567482,0.0016508509213111762,0.007620191349546485,1,0.0011049899606401397,0.0016893787523413124,0.005552963251440002,1,0.002428768969187147,0.0022529188010101025,0.005788532865138409,1
o5-04_gr_e06,D,3,0.0006199425164461254,0.002079661034685121,0.0925375166375,1,0.0006750844998269907,0.0019408970958395071,0.022797558841406253,1,0.001095609747750866,0.0018996542503515418,0.017856076063157898,1,0.0023232351465277794,0.002450312048684212,0.00869337763136095,1
o5-07_gr_e07,B,1,0.00445810450340136,0.0048798110258503405,0.005666193975000001,0.013527747037037035,0.0008199310079999998,0.001455410698828125,0.0017771897583673468,0.003072264914177692,0.0009759891030303022,0.0015999592615384606,0.0019000886666666664,0.0016827133266666661,0.00412473282644628,0.003877669195833333,0.0035546639307692317,0.004495573290000001
o5-07_gr_e08,B,1,0.006095906660999999,0.0050237672875,0.006101705726999999,0.005405001506994329,0.0013439795937716264,0.001570966484848485,0.0017833351598615912,0.0016240011725256898,0.0008537569371093744,0.0011800355673599998,0.0013396395729166663,0.001449326439952437,0.0022686602095238094,0.0022565727988919666,0.0025585509386666662,0.00227057167037037
o5-07_gr_e09,B,1,0.004938052625999998,0.005531291102999999,0.007867235306666664,0.010987295434710742,0.0012484273848074913,0.0014550084215510198,0.0018976290044081627,0.0021575973490740737,0.0012192007384615377,0.0015334251020833322,0.0016752165283950603,0.001642553559094229,0.004289514930747922,0.003428400174669187,0.0036779038026465015,0.003585111728639998
